mode	label	graph	scale	x0	x3	mean_radius	re	im	abs	jacobian
ose	GL06_re_minus	4	2.0	0.9990430454431096	0.999859945663153	4091.53381531925	-0.015589173896915408	-0.014215188321615353	0.02109724915260893	3.5599384951313926e+44
ose	GL06_re_minus	4	1.0	0.9995215227215548	0.9999299728315765	8184.0676306385	-0.031149668861934297	-0.028411049154837793	0.04216028444266912	9.123451965839522e+46
ose	GL06_re_minus	4	0.5	0.9997607613607774	0.9999649864157882	16369.135261277	-0.06227068478814061	-0.05680278488167226	0.08428638415721428	2.336885553678393e+49
ose	GL06_re_minus	4	0.25	0.9998803806803886	0.9999824932078941	32739.270522552062	-0.12451272962303829	-0.11358626336238908	0.16853859813944652	5.984068198743437e+51
ose	GL06_re_minus	4	0.125	0.9999401903401943	0.9999912466039471	65479.541045466365	-0.2489968257920525	-0.2271532238193086	0.33704303337411184	1.532131556549674e+54
ose	GL06_re_minus	4	0.0625	0.9999700951700972	0.9999956233019736	130960.08209093273	-0.4979650213528796	-0.45428714654534136	0.6740519075021465	3.9225257266470957e+56
ose	GL18_bins128_re_minus_im_plus	10	8.0	0.9978084409555681	0.9943233823802338	315.22870548368303	-0.0026810878574891673	0.0020908781846071256	0.003400000541535522	4.7307025433576514e+36
ose	GL18_bins128_re_minus_im_plus	10	4.0	0.998904220477784	0.9971616911901169	631.4574109673661	-0.005338645415842719	0.004145071511928601	0.006758901738825661	1.2206603055904787e+39
ose	GL18_bins128_re_minus_im_plus	10	2.0	0.999452110238892	0.9985808455950584	1263.9148219347321	-0.010653811779688792	0.008253767051566099	0.013476957222554126	3.1372300155325296e+41
ose	GL18_bins128_re_minus_im_plus	10	1.0	0.999726055119446	0.9992904227975292	2528.8296438694642	-0.02128417047865585	0.01647131163388179	0.026913194160205784	8.047136307875382e+43
ose	GL18_bins128_re_minus_im_plus	10	0.5	0.999863027559723	0.9996452113987646	5058.6592877389285	-0.04254490094738818	0.032906477315531965	0.053785730876698995	2.0620949080104038e+46
ose	GL18_bins128_re_minus_im_plus	10	0.25	0.9999315137798614	0.9998226056993823	10118.31857547194	-0.08506636844207219	0.06577684687906601	0.10753083569504364	5.2815601642975464e+48
ose	GL18_bins128_re_minus_im_plus	10	0.125	0.9999657568899307	0.9999113028496911	20237.63715094035	-0.17010930671405386	0.1315176050910535	0.2150210610140838	1.352411929600265e+51
ose	GL18_bins128_re_minus_im_plus	10	0.0625	0.9999828784449654	0.9999556514248455	40476.2743018807	-0.3401951848977102	0.2629991310542771	0.43000151948905024	3.4626002300586635e+53
ose	GL14_bins128_im_minus	7	8.0	0.9942848629014955	0.9988316414978806	514.437803064402	-0.000131749919469096	-0.0012131821420410885	0.0012203151031793048	5.711397540247004e+37
ose	GL14_bins128_im_minus	7	4.0	0.9971424314507478	0.9994158207489403	1029.875606128804	-0.00026150660162883486	-0.002417095426224384	0.002431200526935263	1.4722547057608434e+40
ose	GL14_bins128_im_minus	7	2.0	0.9985712157253739	0.9997079103744702	2060.751212257608	-0.000521036882032099	-0.00482496371492906	0.004853014968328428	3.781990428451858e+42
ose	GL14_bins128_im_minus	7	1.0	0.9992856078626869	0.9998539551872351	4122.502424515216	-0.0010401058647498975	-0.00964072104503303	0.009696665533987955	9.698586648779306e+44
ose	GL14_bins128_im_minus	7	0.5	0.9996428039313434	0.9999269775936175	8246.00484902501	-0.002078248031844966	-0.019272246054833603	0.019383977478317417	2.484976418593825e+47
ose	GL14_bins128_im_minus	7	0.25	0.9998214019656717	0.9999634887968087	16493.00969805002	-0.004154534466244075	-0.03853530124293169	0.038758606766945355	6.36427770691768e+49
ose	GL14_bins128_im_minus	7	0.125	0.9999107009828359	0.9999817443984044	32987.01939610004	-0.008307108380963577	-0.0770614142009532	0.0775078680412766	1.629605639108542e+52
ose	GL14_bins128_im_minus	7	0.0625	0.9999553504914179	0.9999908721992022	65975.03879253322	-0.016612256735043428	-0.15411364140494252	0.15500639193569474	4.1722391816774216e+54
ose	GL06_prob1000_re_plus_im_plus	4	8.0	0.9990793663409665	0.9996466717628181	1957.2189424459768	0.005204330784640563	0.0021615124707737884	0.005635352258489975	1.0256035185859069e+43
ose	GL06_prob1000_re_plus_im_plus	4	4.0	0.9995396831704833	0.999823335881409	3915.4378848919537	0.010423847865755332	0.004330270431352275	0.011287508420242964	2.6288939019144502e+45
ose	GL06_prob1000_re_plus_im_plus	4	2.0	0.9997698415852416	0.9999116679407045	7831.875769783907	0.020862841727053213	0.008667772569013748	0.02259177828848849	6.7342578443981054e+47
ose	GL06_prob1000_re_plus_im_plus	4	1.0	0.9998849207926208	0.9999558339703523	15664.751539567815	0.04174080932564138	0.01734276995905053	0.04520029682438043	1.7245192422561031e+50
ose	GL06_prob1000_re_plus_im_plus	4	0.5	0.9999424603963104	0.9999779169851761	31330.50307913563	0.08349673447000422	0.03469276129630852	0.09041732330431505	4.415472397453225e+52
ose	GL06_prob1000_re_plus_im_plus	4	0.25	0.9999712301981551	0.9999889584925881	62662.006158237724	0.16700857972934297	0.0693927422308172	0.18085137095837828	1.1304509428405329e+55
ose	GL06_prob1000_re_plus_im_plus	4	0.125	0.9999856150990776	0.999994479246294	125325.01231647545	0.33403226765305716	0.13879270341702657	0.36171946361130514	2.89406963014054e+57
ose	GL06_prob1000_re_plus_im_plus	4	0.0625	0.9999928075495388	0.999997239623147	250651.0246329509	0.6680796423481388	0.2775926247719496	0.7234556474641672	7.408965733324158e+59
ose	GL17_im_minus	9	8.0	0.9979407690582649	0.9999509714757515	10439.954106128009	-0.002246227829476776	-0.007542589834530977	0.007869955582713665	1.1033128955982648e+45
ose	GL17_im_minus	9	4.0	0.9989703845291324	0.9999754857378758	20880.908212256018	-0.0044889636498947295	-0.01506805889022719	0.01572250595068836	2.83045105432553e+47
ose	GL17_im_minus	9	2.0	0.9994851922645662	0.9999877428689379	41762.816424512035	-0.008974440362870746	-0.03011902635945384	0.03142763638373396	7.253602677685958e+49
ose	GL17_im_minus	9	1.0	0.9997425961322831	0.9999938714344689	83526.63284902407	-0.017945396319311798	-0.06022097595402135	0.0628379120747339	1.857901631606305e+52
