path	radius	relative_radius	raw_abs_weight	bad_channel_probability_ose_alpha1	bad_channel_probability_ose_alpha3	bad_channel_probability_ose_alpha4	bad_channel_probability_jacobian_linear	bad_channel_probability_jacobian_log	bad_channel_weighted_abs_ose_alpha1	bad_channel_weighted_abs_ose_alpha3	bad_channel_weighted_abs_ose_alpha4	bad_channel_weighted_abs_jacobian_linear	bad_channel_weighted_abs_jacobian_log
shrinking relative q	1000000.0	0.01612676174624066	70109507.16191831	1.6126761537249754e-08	4.194126387778612e-24	6.763767720356958e-32	2.1629382380055436e-24	0.0	1.1306393034943605	2.940481340219552e-16	4.7420442143191806e-24	1.5164253388823663e-16	0.0
shrinking relative q	1000000.0	0.017590695822349824	64176406.83577944	1.7590695545147368e-08	5.4431344136826206e-24	9.574852196668945e-32	2.5735330945551044e-24	0.0	1.1289076338297106	3.4932080859432765e-16	6.144796099658827e-24	1.6516010688151083e-16	0.0
shrinking relative q	1000000.0	0.019187520990478324	58737323.939026825	1.9187520633674558e-08	7.064096194189374e-24	1.3554249408499735e-31	3.0620809090103564e-24	0.0	1.1270236150469037	4.149261064945478e-16	7.961403382574118e-24	1.7985843828005102e-16	0.0
shrinking relative q	1000000.0	0.02092930066429095	53751167.44352589	2.092930023202537e-08	9.167779332008385e-24	1.9187521011637552e-31	3.643384002673244e-24	0.0	1.124974321247421	4.927788419600787e-16	1.0313516547227014e-23	1.958361435887531e-16	0.0
shrinking relative q	1000000.0	0.022829193334233326	49180267.85823682	2.282919283304204e-08	1.189793793867602e-23	2.7162032571847383e-31	4.335056264268946e-24	0.0	1.122745818516348	5.851437747847647e-16	1.3358360374576075e-23	2.1319922825727423e-16	0.0
shrinking relative q	1000000.0	0.024901551974978984	44990092.622185886	2.4901551365289863e-08	1.5441135919291463e-23	3.845082488075096e-31	5.1580574022454466e-24	0.0	1.1203231023605102	6.946981352006843e-16	1.7299061727844353e-23	2.3206148027757417e-16	0.0
shrinking relative q	1000000.0	0.027162032476755665	41148985.190523654	2.716203176729303e-08	2.0039495959822042e-23	5.443134406458887e-31	6.1373288637036294e-24	0.0	1.117690042936874	8.246049224762758e-16	2.239794570814065e-23	2.5254485452191402e-16	0.0
shrinking relative q	1000000.0	0.029627711919708668	37627925.84162437	2.9627711059205756e-08	2.6007244487554675e-23	7.705351479525914e-31	7.302550549935959e-24	0.0	1.1148293145928685	9.785986669227015e-16	2.899363940552517e-23	2.7477983054770354e-16	0.0
shrinking relative q	1000000.0	0.032317217584819515	34400312.39711084	3.231721656502372e-08	3.375218460994337e-23	1.090776694833075e-30	8.689041666917468e-24	0.0	1.1117223456419012	1.1610856946670087e-15	3.752305905774582e-23	2.989057477734736e-16	0.0
shrinking relative q	1000000.0	0.035250867676009094	31441759.1969354	3.5250866460102116e-08	4.3803562729225e-23	1.5441135946759863e-30	1.0338832787027705e-23	0.0	1.1083492547218574	1.377261071300147e-15	4.8549647816516675e-23	3.2507109086710563e-16	0.0
shrinking relative q	1000000.0	0.03845082481652768	28729912.809339654	3.8450823363262975e-08	5.684823454770215e-23	2.1858615091552385e-30	1.2301942069774692e-23	0.0	1.1046888026738653	1.633244821920373e-15	6.279961057132159e-23	3.534337230501743e-16	0.0
shrinking relative q	1000000.0	0.04194126347923944	26244283.08169387	4.194126174567989e-08	7.377760096145402e-23	3.0943258026726185e-30	1.4637894353090727e-23	0.0	1.1007183460570409	1.936240244720649e-15	8.12083623123298e-23	3.841610431224412e-16	0.0
shrinking relative q	1000000.0	0.04574855261567406	23966088.253827907	4.574855054316174e-08	9.574852139315544e-23	4.3803562707827796e-30	1.741752948350222e-23	0.0	1.0964137998021208	2.2947175138818926e-15	1.0498000496878858e-22	4.1743004876526377e-16	0.0
shrinking relative q	1000000.0	0.04990145486353981	21878112.961384427	4.9901452365203936e-08	1.2426236713003553e-22	6.200872903559593e-30	2.072515506879072e-23	0.0	1.0917496117830758	2.7186261049199406e-15	1.3566339784326462e-22	4.534272837372124e-16	0.0
shrinking relative q	1000000.0	0.05443134383763522	19964578.053747382	5.4431340877501896e-08	1.6126761748585011e-22	8.778013137673894e-30	2.4661109451541526e-23	0.0	1.0866987535190171	3.2196399368381307e-15	1.7524932844391042e-22	4.923486445373081e-16	0.0
shrinking relative q	1000000.0	0.05937244114571096	18211021.23995941	5.9372437639281415e-08	2.0929300684020944e-22	1.2426236734734175e-29	2.9344812906173854e-23	0.0	1.0812327229171195	3.811439392942025e-15	2.262944611090079e-22	5.343990111169671e-16	0.0
shrinking relative q	1000000.0	0.06476207491984753	16604187.657412745	6.476207072569228e-08	2.7162032476718725e-22	1.7590695822318165e-29	3.491840079357833e-23	0.0	1.075321575412031	4.510034844001772e-15	2.920792144582372e-22	5.797916794733247e-16	0.0
shrinking relative q	1000000.0	0.0706409618164559	15131929.532600727	7.064095682733953e-08	3.5250867677549086e-22	2.4901551976429456e-29	4.155104971931258e-23	0.0	1.068933980826792	5.334136456597054e-15	3.768085297597249e-22	6.287475563582271e-16	0.0
shrinking relative q	1000000.0	0.07705351461530549	13783114.171421397	7.705350867177867e-08	4.574855260448244e-22	3.525086766451109e-29	4.944412888458099e-23	0.0	1.062037307331734	6.305575237248592e-15	4.858667336616232e-22	6.814940735226542e-16	0.0
shrinking relative q	1000000.0	0.08404817774137396	12547539.57896218	8.404817069631756e-08	5.937244118605859e-22	4.9901454908756005e-29	5.88373352645959e-23	0.0	1.054597748351414	7.449780556816744e-15	6.261404805154126e-22	7.382637929531844e-16	0.0
shrinking relative q	1000000.0	0.09167779324426059	11415857.065857824	9.167778483390462e-08	7.705351460133853e-22	7.064096179938443e-29	7.001600021425159e-23	0.0	1.0465804877783234	8.796319091108695e-15	8.064271228964954e-22	7.992926507689669e-16	0.0
shrinking relative q	1000000.0	0.1	10379500.250666121	9.999999001692794e-08	1.0000000005078123e-21	1.0000000006770879e-28	8.331979323654682e-23	0.0	1.0379499214473131	1.037950025593696e-14	1.0379500257693954e-21	8.648178147841871e-16	0.0
shrinking relative q	1000000.0	0.10907766915109542	9430619.915684573	1.0907765726747088e-07	1.2977993351584236e-21	1.4156092652349599e-28	9.915308923754048e-23	0.0	1.028669926982827	1.2239052256707229e-14	1.335007292955242e-21	9.35075098065199e-16	0.0
shrinking relative q	1000000.0	0.11897937907435856	8562024.217654262	1.1897936492248587e-07	1.6842831131908174e-21	2.0039495899997473e-28	1.1799732074303979e-22	0.0	1.0187042038674479	1.442087280452589e-14	1.7157864920536164e-21	1.0102959178202243e-15	0.0
shrinking relative q	1000000.0	0.1297799334647565	7767123.795269236	1.2977991661937093e-07	2.185861503295489e-21	2.8368096045527238e-28	1.4042569509198062e-22	0.0	1.0080166785223732	1.6977856895409377e-14	2.2033851382169772e-21	1.090703757816145e-15	0.0
shrinking relative q	1000000.0	0.14156092644919915	7039881.352721609	1.4156090641047204e-07	2.836809604822332e-21	4.015813958208057e-28	1.6712073255503164e-22	0.0	0.996571985313451	1.9970803038210292e-14	2.8270853800388054e-21	1.1765101287673424e-15	0.0
shrinking relative q	1000000.0	0.15441135899948297	6374765.33305493	1.544113351509877e-07	3.681609617197692e-21	5.684823442763274e-28	1.9889516875564794e-22	0.0	0.9843360263512424	2.3469397357553475e-14	3.623941540746529e-21	1.2679100266956146e-15	0.0
shrinking relative q	1000000.0	0.1684283113011666	5766707.327247172	1.6842828292420071e-07	4.777990511398682e-21	8.047488732054774e-28	2.367168708568749e-22	0.0	0.971276613254648	2.7553272891600238e-14	4.640751223707932e-21	1.3650769136533628e-15	0.0
shrinking relative q	1000000.0	0.18371767615786358	5211062.895078899	1.837176423918693e-07	6.20087290622684e-21	1.1392099603965825e-27	2.8173854266530547e-22	0.0	0.9573641894396443	3.2313138718738744e-14	5.936494754326933e-21	1.4681572657967768e-15	0.0
shrinking relative q	1000000.0	0.20039495897155574	4703575.502318252	2.003949188180409e-07	8.047488734307047e-21	1.6126761747726834e-27	3.3533314610790233e-22	0.0	0.942572630941592	3.7851970865868746e-14	7.585344148833101e-21	1.5772647711484364e-15	0.0
shrinking relative q	1000000.0	0.21858615034246698	4240343.305915223	2.185861025484903e-07	1.0444025522227129e-20	2.282919332835038e-27	3.9913614656408715e-22	0.0	0.9268801167075894	4.4286253709983554e-14	9.680361710931501e-21	1.6924742872318245e-15	0.0
shrinking relative q	1000000.0	0.23842867788067262	3817788.5450390484	2.384286210347985e-07	1.3554249376808597e-20	3.2317217586091834e-27	4.7509590926275795e-22	0.0	0.9102700581961101	5.174725800738252e-14	1.2338030310771589e-20	1.8138157201782683e-15	0.0
shrinking relative q	1000000.0	0.26007244442001104	3432629.3211559327	2.600723767945042e-07	1.759069582481569e-20	4.574855262422408e-27	5.655338302874358e-22	0.0	0.892732066207529	6.038233826779759e-14	1.570378231383568e-20	1.941268007950275e-15	0.0
shrinking relative q	1000000.0	0.2836809604776268	3081853.575075931	2.836808800136972e-07	2.2829193336873375e-20	6.476207492983291e-27	6.732161042486182e-22	0.0	0.8742629342508988	7.035623110134283e-14	1.9958723215184087e-20	2.0747534576772947e-15	0.0
shrinking relative q	1000000.0	0.3094325795144355	2762695.0930279978	3.0943248375502637e-07	2.9627711916572406e-20	9.167779323132146e-27	8.014394014619926e-22	0.0	0.854867604493477	8.185233432956172e-14	2.5327778949980716e-20	2.2141327017783424e-15	0.0
shrinking relative q	1000000.0	0.33752184532845697	2472611.39722365	3.3752173139556444e-07	3.845082481244836e-20	1.297799334464002e-26	9.541331823312664e-22	0.0	0.8345600798593321	9.507394766390973e-14	3.2089534257049595e-20	2.3592005811015603e-15	0.0
shrinking relative q	1000000.0	0.36816096176004626	2209263.398741047	3.681608262227608e-07	4.990145486563728e-20	1.8371767616815903e-26	1.135981917681114e-21	0.0	0.8133642382242084	1.1024545777858077e-13	4.0588073766007404e-20	2.5096832723645502e-15	0.0
shrinking relative q	1000000.0	0.401581395812115	1970496.711406658	4.0158123452693295e-07	6.476207491131808e-20	2.600724443743431e-26	1.3525711403802317e-21	0.0	0.7913145019979472	1.2761345563662392e-13	5.124718963671341e-20	2.6652369840627998e-15	0.0
shrinking relative q	1000000.0	0.4380356262962897	1754324.544000251	4.3803543441981693e-07	8.404817774059823e-20	3.681609617555152e-26	1.610562042328762e-21	0.0	0.7684563137444972	1.4744778108882703e-13	6.458738113504381e-20	2.8254485204925183e-15	0.0
shrinking relative q	1000000.0	0.4777990512153966	1558912.103750394	4.777988229291938e-07	1.0907766915494424e-19	5.21172068316329e-26	1.9179002768550444e-21	0.0	0.7448463682220116	1.7004249869452358e-13	8.124614454349525e-20	2.98983795537556e-15	0.0
shrinking relative q	1000000.0	0.5211720682918034	1382562.4558599386	5.211717966606547e-07	1.4156092644026273e-19	7.377760082062354e-26	2.2840657858265925e-21	0.0	0.7205525591160914	1.9571682211305775e-13	1.020021409780155e-19	3.1578636021980743e-15	0.0
shrinking relative q	1000000.0	0.5684823443592554	1223703.7909017599	5.684820211967581e-07	1.837176761670685e-19	1.044402552494339e-25	2.720371851655185e-21	0.0	0.6956536043979674	2.2481601678130362e-13	1.2780393627147968e-19	3.32892934753289e-15	0.0
shrinking relative q	1000000.0	0.6200872907625796	1080878.053763531	6.200869062604935e-07	2.3842867788750355e-19	1.4784659291277868e-25	3.2403232584032955e-21	0.0	0.6702383284030913	2.5771232531645666e-13	1.5980413760313326e-19	3.502394297107657e-15	0.0
shrinking relative q	1000000.0	0.6763767634659991	952730.8841676792	6.76376305993245e-07	3.0943257953153883e-19	2.092930066583352e-25	3.860045493747192e-21	0.0	0.6444045960390131	2.948059750873687e-13	1.9939991128370766e-19	3.677584556185228e-15	0.0
shrinking relative q	1000000.0	0.7377760082683312	838002.8099221486	7.377754639465762e-07	4.0158139579787826e-19	2.9627711918308273e-25	4.598799386786239e-21	0.0	0.6182579118788477	3.365263380910805e-13	2.4828105839106266e-19	3.8538068083951224e-15	0.0
shrinking relative q	1000000.0	0.8047488733750887	735521.620824524	8.047482257593844e-07	5.211720683005929e-19	4.194126348018226e-25	5.479598602154897e-21	0.0	0.5919097193662024	3.833333244049216e-13	3.084870609437207e-19	4.030363245324766e-15	0.0
shrinking relative q	1000000.0	0.8778013135972489	644195.8349870978	8.778005430634437e-07	6.763767634675377e-19	5.9372441145891e-25	6.529951062026227e-21	0.0	0.5654754537908829	4.3571909390784116e-13	3.8247479299199574e-19	4.2065672768268714e-15	0.0
shrinking relative q	1000000.0	0.9574852126495766	563009.1521944177	9.574842958684364e-07	8.77801313586008e-19	8.404817773993935e-25	7.782749857464104e-21	0.0	0.5390724216563574	4.942101733572044e-13	4.731989329284898e-19	4.3817593989920895e-15	0.0
shrinking relative q	1000000.0	1.0444025524245697	491015.772946473	1.0444014616342587e-06	1.1392099606909814e-18	1.1897937906763322e-24	9.277344657258684e-21	0.0	0.5128175909507717	5.593700593970033e-13	5.842075177758534e-19	4.555322557774704e-15	0.0
shrinking relative q	1000000.0	1.139209960739268	427336.44927458395	1.1392086629581195e-06	1.4784659291363442e-18	1.6842831131104676e-24	1.1060831325240277e-20	0.0	0.48682538501136907	6.31802380530574e-13	7.197555651297697e-19	4.72669638455327e-15	0.0
shrinking relative q	1000000.0	1.2426236719115056	371155.1261223098	1.2426221277839638e-06	1.9187520989743365e-18	2.3842867786849315e-24	1.3189605646546771e-20	0.0	0.4612055725600301	7.121546772922665e-13	8.849402600545615e-19	4.8953897472475966e-15	0.0
shrinking relative q	1000000.0	1.3554249376408254	321716.0313435876	1.3554231004688015e-06	2.4901551975102827e-18	3.3752184533069405e-24	1.573123716776132e-20	0.0	0.4360613406742437	8.011228475726157e-13	1.085861885715551e-18	5.060991189736912e-15	0.0
shrinking relative q	1000000.0	1.478465929071304	278321.07867663924	1.4784637432006892e-06	3.231721758401024e-18	4.777990511994432e-24	1.8766731524280124e-20	0.0	0.41148762379191756	8.994562857809383e-13	1.3298154732050382e-18	5.223176961072534e-15	0.0
shrinking relative q	1000000.0	1.6126761746240659	240327.46104124055	1.6126735738894051e-06	4.194126347811484e-18	6.763767634418197e-24	2.2393265003746442e-20	0.0	0.38756974550114415	1.007963736455705e-12	1.625519102652643e-18	5.381716522774048e-15	0.0
shrinking relative q	1000000.0	1.759069582234984	207145.3300330851	1.7590664879224126e-06	5.443134383835733e-18	9.574852126665162e-24	2.6727493979878738e-20	0.0	0.36438240819082807	1.1275198683540862e-12	1.983385903796042e-18	5.536475561419276e-15	0.0
shrinking relative q	1000000.0	1.9187520990478322	178235.47982386686	1.9187484174383486e-06	7.064096181568987e-18	1.3554249376212352e-23	3.1909565370936464e-20	0.0	0.34198904484340925	1.259072572443894e-12	2.4158481412215568e-18	5.6874166948599064e-15	0.0
shrinking relative q	1000000.0	2.0929300664290973	153106.97778306418	2.092925686078913e-06	9.167779324385517e-18	1.9187520990365016e-23	3.810798344722991e-20	0.0	0.3204415265200885	1.4036509853387285e-12	2.937743349983894e-18	5.834598175012407e-15	0.0
shrinking relative q	1000000.0	2.2829193334233326	131314.70797156842	2.282914121711432e-06	1.1897937907387109e-17	2.7162032476607235e-23	4.552552462762851e-20	0.0	0.2997802012167063	1.562374241772392e-12	3.566774362579937e-18	5.978170971729484e-15	0.0
shrinking relative q	1000000.0	2.4901551974979004	112456.81542537433	2.490148996637832e-06	1.544113589990005e-17	3.845082481636701e-23	5.440643732376368e-20	0.0	0.28003422609658174	1.7364609698531813e-12	4.3240573093275875e-18	6.118374680070688e-15	0.0
shrinking relative q	1000000.0	2.716203247675567	96172.05749853548	2.7161958699114008e-06	2.0039495896621455e-17	5.443134383570136e-23	6.504522066142431e-20	0.0	0.2612221453784038	1.9272395516115444e-12	5.234774329089626e-18	6.255532701455427e-15	0.0
shrinking relative q	1000000.0	2.9627711919708695	82137.0826522727	2.962762413970449e-06	2.600724444165126e-17	7.705351461392296e-23	7.779734723663051e-20	0.0	0.24335266127533778	2.1361591862617696e-12	6.328950898491893e-18	6.390047140102679e-15	0.0
shrinking relative q	1000000.0	3.2317217584819518	70063.66668193831	3.231711314502642e-06	3.375218453323599e-17	1.0907766915277803e-22	9.309238476227814e-20	0.0	0.2264255443515618	2.3648018069239198e-12	7.642381453962984e-18	6.5223938166110086e-15	0.0
shrinking relative q	1000000.0	3.5250867676009134	59695.94164995604	3.52507434141149e-06	4.380356262975918e-17	1.5441135900009519e-22	1.114500847289056e-19	0.0	0.2104326321966575	2.614894918806299e-12	9.217731476960096e-18	6.653117754859405e-15	0.0
shrinking relative q	1000000.0	3.8450824816527676	50807.65427201756	3.845067697047571e-06	5.684823443580272e-17	2.185861503418395e-22	1.3350014945715134e-19	0.0	0.19535887020409573	2.888325441188868e-12	1.1105849555219434e-17	6.782829438881618e-15	0.0
shrinking relative q	1000000.0	4.194126347923945	43199.48892876746	4.194108757301636e-06	7.377760082681925e-17	3.0943257951435865e-22	1.6000657069655816e-19	0.0	0.18118335482709866	3.1871546501092033e-12	1.3367329292930493e-17	6.912202079336012e-15	0.0
shrinking relative q	1000000.0	4.5748552615674	36696.486673980595	4.574834332338793e-06	9.574852126346874e-17	4.380356262872141e-22	1.9189766429033504e-19	0.0	0.16788034711233943	3.513634334598228e-12	1.6074368522777495e-17	7.041970080398282e-15	0.0
shrinking relative q	1000000.0	4.990145486353981	31145.586391764806	4.9901205848743294e-06	1.2426236718726922e-16	6.200872907367652e-22	2.303032205945282e-19	0.0	0.15542023178152733	3.870224292476294e-12	1.9312982284077303e-17	7.172928853328546e-15	0.0
shrinking relative q	1000000.0	5.443134383763517	26413.308336529208	5.443104756174631e-06	1.6126761745900792e-16	8.778013135725796e-22	2.7660056806302693e-19	0.0	0.14377040423286916	4.259611304642217e-12	2.3185636753602908e-17	7.305936090307864e-15	0.0
shrinking relative q	1000000.0	5.937244114571096	22383.59425326019	5.937208863858876e-06	2.0929300663721498e-16	1.2426236718664387e-21	3.324718322125077e-19	0.0	0.132896074205477	4.684729740612312e-12	2.781438408055469e-17	7.441914592882774e-15	0.0
shrinking relative q	1000000.0	6.476207491984746	18955.812556166304	6.476165550929084e-06	2.7162032475952897e-16	1.7590695821656625e-21	3.9997529621050457e-19	0.0	0.12276098026611319	5.148783962586648e-12	3.334459327278608e-17	7.581856742063418e-15	0.0
shrinking relative q	1000000.0	7.06409618164559	16042.931931339643	7.064046280451069e-06	3.5250867674629313e-16	2.490155197367938e-21	4.816345746356789e-19	0.0	0.1133280136371095	5.65527270624739e-12	3.994939032984547e-17	7.726830696659919e-15	0.0
shrinking relative q	1000000.0	7.705351461530541	13569.862388534102	7.70529208942829e-06	4.574855261356144e-16	3.525086767383875e-21	5.805503548059205e-19	0.0	0.1045597533170023	6.208015634406408e-12	4.783494234104171e-17	7.877988424330988e-15	0.0
shrinking relative q	1000000.0	8.404817774137397	11471.95928214402	8.404747133594229e-06	5.937244114200051e-16	4.9901454859382055e-21	7.005408137258208e-19	0.0	0.09641891689330967	6.811182272625222e-12	5.724674582665788e-17	8.036575690542655e-15	0.0
shrinking relative q	1000000.0	9.167779324426052	9693.683140720628	9.16769527682343e-06	7.705351461037768e-16	7.064096181043262e-21	8.4631858161538545e-19	0.0	0.08886873314420742	7.469323555118888e-12	6.847711005460805e-17	8.203944166283656e-15	0.0
shrinking relative q	1000000.0	10.0	8187.406225871179	9.999900000747924e-06	9.99999999924378e-16	9.999999998991661e-21	1.0237144248438794e-18	0.0	0.08187324352421277	8.187406225252032e-12	8.187406225045611e-17	8.381565855480911e-15	0.0
