include_integrated_ct	mode	case	radius	original	local_double_uv_ct	subtracted	relative_norm
True	3d_cff_expansion	locked equal	2576077.379549398	4188062.535948596	3957885285939.949	-3957881097877.413	0.0
True	3d_cff_expansion	locked equal	2743823.455808502	4460776.027829778	4215610357504.421	-4215605896728.393	0.0
True	3d_cff_expansion	locked equal	2922492.630233721	4751247.766636754	4490117677091.311	-4490112925843.544	0.0
True	3d_cff_expansion	locked equal	3112796.180705332	5060634.113691082	4782500052035.883	-4782494991401.77	0.0
True	3d_cff_expansion	locked equal	3315491.701287467	5390166.728935363	5093921449858.262	-5093916059691.533	0.0
True	3d_cff_expansion	locked equal	3531386.1181927063	5741157.474143243	5425621631991.458	-5425615890833.983	0.0
True	3d_cff_expansion	locked equal	3761338.902136763	6115003.635410941	5778921089243.096	-5778914974239.46	0.0
True	3d_cff_expansion	locked equal	4006265.4898716905	6513193.485721148	6155226298639.028	-6155219785445.543	0.0
True	3d_cff_expansion	locked equal	4267140.928518563	6937312.209723581	6556035322576.071	-6556028385263.861	0.0
True	3d_cff_expansion	locked equal	4545003.757207669	7389048.214318678	6982943772574.007	-6982936383525.793	0.0
True	3d_cff_expansion	locked equal	4840960.141478949	7870199.850166689	7437651161368.393	-7437643291168.542	0.0
True	3d_cff_expansion	locked equal	5156188.276901583	8382682.570880335	7921967668631.719	-7921959285949.147	0.0
True	3d_cff_expansion	locked equal	5491943.079443549	8928536.558401734	8437821347257.1875	-8437812418720.629	0.0
True	3d_cff_expansion	locked equal	5849561.181263199	9509934.84491974	8987265798892.89	-8987256288958.045	0.0
True	3d_cff_expansion	locked equal	6230466.251811239	10129191.963661265	9572488349282.893	-9572478220090.93	0.0
True	3d_cff_expansion	locked equal	6636174.665426095	10788773.16299488	10195818755960.75	-10195807967187.588	0.0
True	3d_cff_expansion	locked equal	7068301.537985341	11491304.220527958	10859738482960.77	-10859726991656.549	0.0
True	3d_cff_expansion	locked equal	7528567.156644912	12239581.896267029	11566890579469.332	-11566878339887.436	0.0
True	3d_cff_expansion	locked equal	8018803.828262768	13036585.06645513	12320090201742.998	-12320077165157.932	0.0
True	3d_cff_expansion	locked equal	8540963.173770411	13885486.582409734	13122335820180.938	-13122321934694.355	0.0
True	3d_cff_expansion	locked equal	9097123.897530988	14789665.901570942	13976821156166.684	-13976806366500.781	0.0
True	3d_cff_expansion	locked equal	9689500.062613683	15752722.541044062	14886947896199.73	-14886932143477.19	0.0
True	3d_cff_expansion	locked equal	10320449.904927852	16778490.40719437	15856339233931.215	-15856322455440.809	0.0
True	3d_cff_expansion	locked equal	10992485.221306084	17871053.05834042	16888854294014.73	-16888836422961.672	0.0
True	3d_cff_expansion	locked equal	11708281.368909704	19034759.961305894	17988603495192.926	-17988584460432.965	0.0
True	3d_cff_expansion	locked equal	12470687.915764175	20274243.806547157	19159964913780.133	-19159944639536.33	0.0
True	3d_cff_expansion	locked equal	13282739.984823985	21594438.950787578	20407601712683.617	-20407580118244.668	0.0
True	3d_cff_expansion	locked equal	14147670.33672739	23000601.060578268	21736480705348.01	-21736457704746.95	0.0
True	3d_cff_expansion	locked equal	15068922.239342386	24498328.034986094	23151892128525.684	-23151867630197.65	0.0
True	3d_cff_expansion	locked equal	16050163.175336856	26093582.29070109	24659470702587.586	-24659444609005.297	0.0
True	3d_cff_expansion	locked equal	17095299.44234296	27792714.4982805	26265218063215.76	-26265190270501.26	0.0
True	3d_cff_expansion	locked equal	18208491.70383826	29602488.864022393	27975526653777.137	-27975497051288.273	0.0
True	3d_cff_expansion	locked equal	19394171.55265149	31530110.058115624	29797205173493.79	-29797173643383.73	0.0
True	3d_cff_expansion	locked equal	20657059.153031833	33583251.89626636	31737505682718.145	-31737472099466.25	0.0
True	3d_cff_expansion	locked equal	22002182.031514395	35770087.88898222	33804152473218.746	-33804116703130.855	0.0
True	3d_cff_expansion	locked equal	23434895.091387887	38099323.78012988	36005372818408.38	-36005334719084.6	0.0
True	3d_cff_expansion	locked equal	24960901.93044159	40580232.20430137	38349929725930.484	-38349889145698.28	0.0
True	3d_cff_expansion	locked equal	26586277.546857376	43222689.600959845	40847156822991.7	-40847113600302.1	0.0
True	3d_cff_expansion	locked equal	28317492.523637667	46037215.532317705	43506995513316.94	-43506949476101.41	0.0
True	3d_cff_expansion	locked equal	30161438.78784795	49035014.56147256	46340034553649.625	-46339985518635.06	0.0
True	3d_cff_expansion	locked equal	32125457.047220122	52228020.85751549	49357552207349.016	-49357499979328.16	0.0
True	3d_cff_expansion	locked equal	34217366.01334139	55628945.705184214	52571561142897.73	-52571505513952.02	0.0
True	3d_cff_expansion	locked equal	36445493.52776552	59251328.10819559	55994856256058.97	-55994797004730.86	0.0
True	3d_cff_expansion	locked equal	38818709.71495879	63109588.68770845	59641065606062.7	-59641002496474.016	0.0
True	3d_cff_expansion	locked equal	41346462.29406202	67219087.09048577	63524704668596.914	-63524637449509.82	0.0
True	3d_cff_expansion	locked equal	44038814.19004314	71596183.13529491	67661234121582.305	-67661162525399.17	0.0
True	3d_cff_expansion	locked equal	46906483.59397062	76258301.94097096	72067121393776.48	-72067045135474.55	0.0
True	3d_cff_expansion	locked equal	49960886.63188594	81224003.29541454	76759906221229.58	-76759824997226.28	0.0
True	3d_cff_expansion	locked equal	53214182.81213916	86513055.54168114	81758270472570.62	-81758183959515.08	0.0
True	3d_cff_expansion	locked equal	56679323.432112455	92146514.27530089	87082112521097.58	-87082020374583.3	0.0
True	3d_cff_expansion	locked equal	60370103.13703756	98146806.16612098	92752626459744.52	-92752528312938.34	0.0
True	3d_cff_expansion	locked equal	64301214.83616161	104537818.23836292	98792386474278.7	-98792281936460.47	0.0
True	3d_cff_expansion	locked equal	68488308.19488135	111344992.9643176	105225436710615.73	-105225325365622.77	0.0
True	3d_cff_expansion	locked equal	72948051.93570219	118595429.55024377	112077386994012.86	-112077268398583.31	0.0
True	3d_cff_expansion	locked equal	77698200.19603893	126317991.81768474	119375514781194.22	-119375388463202.4	0.0
True	3d_cff_expansion	locked equal	82757663.20702957	134543423.1096798	127148873751280.22	-127148739207857.11	0.0
True	3d_cff_expansion	locked equal	88146582.57473113	143304468.6793067	135428409467816.92	-135428266163348.25	0.0
True	3d_cff_expansion	locked equal	93886411.46339077	152636006.04778206	144247082572353.6	-144246929936347.53	0.0
True	3d_cff_expansion	locked equal	100000000.0	162575183.8510726	153640000000000.0	-153639837424816.16	0.0
True	3d_cff_expansion	parallel, 4% radius mismatch	100.0	42.23524433793619	39.194864166779475	3.0403801711567127	4.000000000000002
True	3d_cff_expansion	parallel, 4% radius mismatch	106.51168624012551	42.106132870397644	39.19467503356299	2.911457836834657	4.260467449605024
True	3d_cff_expansion	parallel, 4% radius mismatch	113.44739305714943	41.9768499865546	39.19450831836719	2.7823416681874065	4.537895722285981
True	3d_cff_expansion	parallel, 4% radius mismatch	120.8347313406328	41.848569148691425	39.1943613640531	2.6542077846383236	4.833389253625318
True	3d_cff_expansion	parallel, 4% radius mismatch	128.70310991463342	41.722225345919405	39.19423182840727	2.5279935175121366	5.148124396585336
True	3d_cff_expansion	parallel, 4% radius mismatch	137.0838526135582	41.598552332306866	39.19411764682014	2.404434685486727	5.4833541045423475
True	3d_cff_expansion	parallel, 4% radius mismatch	146.01032298162906	41.478115018645894	39.194016999387664	2.2840980192582307	5.840412919265172
True	3d_cff_expansion	parallel, 4% radius mismatch	155.5180570923866	41.361337423160435	39.1939282819091	2.1674091412513334	6.220722283695459
True	3d_cff_expansion	parallel, 4% radius mismatch	165.6449050169821	41.24852663059953	39.193850080322974	2.054676550276554	6.625796200679307
True	3d_cff_expansion	parallel, 4% radius mismatch	176.4311815044419	41.139893215861036	39.19378114817286	1.9461120676881762	7.057247260177688
True	3d_cff_expansion	parallel, 4% radius mismatch	187.9198264737575	41.03556857148141	39.19372038674138	1.84184818474003	7.516793058950307
True	3d_cff_expansion	parallel, 4% radius mismatch	200.15657595671672	40.935619547836986	39.193666827540746	1.74195272029624	8.00626303826868
True	3d_cff_expansion	parallel, 4% radius mismatch	213.1901441719966	40.840060777452685	39.19361961687723	1.6464411605754563	8.527605766879889
True	3d_cff_expansion	parallel, 4% radius mismatch	227.07241745534824	40.748865014913484	39.19357800224538	1.5552870126681029	9.082896698213949
True	3d_cff_expansion	parallel, 4% radius mismatch	241.85866081790826	40.66197178435415	39.19354132033425	1.468430464019903	9.674346432716348
True	3d_cff_expansion	parallel, 4% radius mismatch	257.6077379549398	40.57929458908823	39.19350898645569	1.385785602632538	10.304309518197627
True	3d_cff_expansion	parallel, 4% radius mismatch	274.38234558085026	40.50072690355481	39.193480485225486	1.3072464183293278	10.975293823234042
True	3d_cff_expansion	parallel, 4% radius mismatch	292.24926302337207	40.42614713683349	39.19345536234859	1.2326917744849055	11.689970520934887
True	3d_cff_expansion	parallel, 4% radius mismatch	311.2796180705332	40.35542272958452	39.1934332173782	1.1619895122063184	12.451184722821338
True	3d_cff_expansion	parallel, 4% radius mismatch	331.54917012874705	40.288413522291265	39.1934136973336	1.094999824957668	13.261966805149893
True	3d_cff_expansion	parallel, 4% radius mismatch	353.138611819271	40.22497451187647	39.19339649107359	1.0315780208028755	14.125544472770855
True	3d_cff_expansion	parallel, 4% radius mismatch	376.1338902136767	40.16495809584641	39.19338132433723	0.9715767715091772	15.04535560854715
True	3d_cff_expansion	parallel, 4% radius mismatch	400.62654898716903	40.10821588776187	39.19336795537303	0.9148479323888452	16.02506195948679
True	3d_cff_expansion	parallel, 4% radius mismatch	426.7140928518562	40.054600174734894	39.193356171084176	0.8612440036507181	17.068563714074294
True	3d_cff_expansion	parallel, 4% radius mismatch	454.50037572076695	40.003965076525326	39.193345783633596	0.8106192928917295	18.180015028830663
True	3d_cff_expansion	parallel, 4% radius mismatch	484.0960141478949	39.95616745635938	39.1933366274485	0.7628308289108787	19.363840565915826
True	3d_cff_expansion	parallel, 4% radius mismatch	515.6188276901594	39.91106762562002	39.19332855658261	0.7177390690374139	20.624753107606395
True	3d_cff_expansion	parallel, 4% radius mismatch	549.1943079443554	39.868529877802665	39.193321442388836	0.675208435413829	21.967772317774216
True	3d_cff_expansion	parallel, 4% radius mismatch	584.9561181263206	39.82842288144998	39.19331517146921	0.6351077099807725	23.398244725052756
True	3d_cff_expansion	parallel, 4% radius mismatch	623.0466251811245	39.790619956979306	39.19330964386691	0.5973103131123949	24.921865007244943
True	3d_cff_expansion	parallel, 4% radius mismatch	663.6174665426095	39.75499925828441	39.193304771473755	0.5616944868106515	26.544698661704373
True	3d_cff_expansion	parallel, 4% radius mismatch	706.8301537985341	39.72144387659151	39.193300476625254	0.5281433999662539	28.27320615194135
True	3d_cff_expansion	parallel, 4% radius mismatch	752.8567156644913	39.6898418811969	39.1932966908626	0.49654519033429523	30.114268626579722
True	3d_cff_expansion	parallel, 4% radius mismatch	801.8803828262768	39.66008630930865	39.19329335384208	0.4667929554665733	32.075215313051075
True	3d_cff_expansion	parallel, 4% radius mismatch	854.0963173770411	39.632075115192976	39.193290412372285	0.4387847028206906	34.16385269508161
True	3d_cff_expansion	parallel, 4% radius mismatch	909.7123897530997	39.60571108713286	39.19328781956694	0.41242326756592007	36.38849559012396
True	3d_cff_expansion	parallel, 4% radius mismatch	968.9500062613694	39.5809017392746	39.19328553409747	0.3876162051771317	38.75800025045479
True	3d_cff_expansion	parallel, 4% radius mismatch	1032.0449904927862	39.557559184241725	39.1932835195341	0.36427566470762685	41.281799619711535
True	3d_cff_expansion	parallel, 4% radius mismatch	1099.2485221306085	39.53559999138852	39.19328174376539	0.34231824762313323	43.96994088522435
True	3d_cff_expansion	parallel, 4% radius mismatch	1170.8281368909702	39.5149450347178	39.19328017848585	0.32166485623194774	46.83312547563877
True	3d_cff_expansion	parallel, 4% radius mismatch	1247.0687915764174	39.49551933378063	39.19327879874536	0.30224053503526704	49.88275166305666
True	3d_cff_expansion	parallel, 4% radius mismatch	1328.2739984823986	39.47725189027572	39.19327758255116	0.2839743077245558	53.13095993929603
True	3d_cff_expansion	parallel, 4% radius mismatch	1414.767033672742	39.460075522569454	39.193276510517414	0.26679901205204004	56.59068134690996
True	3d_cff_expansion	parallel, 4% radius mismatch	1506.89222393424	39.443926699937414	39.193275565556455	0.2506511343809592	60.27568895736982
True	3d_cff_expansion	parallel, 4% radius mismatch	1605.0163175336872	39.42874537797612	39.19327473260579	0.23547064537032725	64.20065270134744
True	3d_cff_expansion	parallel, 4% radius mismatch	1709.5299442342975	39.41447483634343	39.193273998388065	0.22120083795536516	68.38119776937184
True	3d_cff_expansion	parallel, 4% radius mismatch	1820.8491703838258	39.401061519738654	39.19327335120017	0.20778816853848525	72.83396681535308
True	3d_cff_expansion	parallel, 4% radius mismatch	1939.417155265149	39.38845488282738	39.19327278072608	0.19518210210129894	77.57668621060624
True	3d_cff_expansion	parallel, 4% radius mismatch	2065.7059153031832	39.37660723965025	39.19327227787293	0.18333496177731945	82.62823661212731
True	3d_cff_expansion	parallel, 4% radius mismatch	2200.2182031514394	39.365473617908236	39.19327183462485	0.1722017832833842	88.00872812605765
True	3d_cff_expansion	parallel, 4% radius mismatch	2343.4895091387884	39.35501161840744	39.19327144391683	0.1617401744906104	93.73958036555172
True	3d_cff_expansion	parallel, 4% radius mismatch	2496.0901930441614	39.34518127984011	39.1932710995211	0.15191018031901393	99.84360772176659
True	3d_cff_expansion	parallel, 4% radius mismatch	2658.6277546857405	39.33594494900819	39.193270795948024	0.14267415306016318	106.34511018742974
True	3d_cff_expansion	parallel, 4% radius mismatch	2831.7492523637693	39.3272671565267	39.193270528358845	0.13399662816785707	113.26997009455059
True	3d_cff_expansion	parallel, 4% radius mismatch	3016.143878784795	39.31911449799143	39.19327029248797	0.125844205503455	120.64575515139178
True	3d_cff_expansion	parallel, 4% radius mismatch	3212.5457047220125	39.31145552055653	39.19327008457585	0.11818543598067777	128.5018281888806
True	3d_cff_expansion	parallel, 4% radius mismatch	3421.736601334139	39.30426061482881	39.19326990130848	0.11099071352033008	136.86946405336565
True	3d_cff_expansion	parallel, 4% radius mismatch	3644.549352776552	39.29750191196381	39.1932697397646	0.10423217219921099	145.78197411106197
True	3d_cff_expansion	parallel, 4% radius mismatch	3881.8709714958864	39.291153185825806	39.193269597368975	0.0978835884568312	155.27483885983597
True	3d_cff_expansion	parallel, 4% radius mismatch	4134.646229406207	39.28518976005999	39.1932694718523	0.09192028820769593	165.38584917624863
True	3d_cff_expansion	parallel, 4% radius mismatch	4403.881419004319	39.27958841990974	39.19326936121361	0.08631905869613377	176.155256760173
True	3d_cff_expansion	parallel, 4% radius mismatch	4690.648359397067	39.27432732861175	39.193269263689366	0.08105806492238088	187.62593437588288
